,experience_level,employment_type,salary_in_usd,company_location_fact,employee_residence_fact,job_title_fact
13146,1,1,21600.0,1,1,4
13147,1,1,21600.0,1,1,4
13148,1,1,21600.0,1,1,4
13149,1,1,21600.0,1,1,4
13150,1,1,21600.0,1,1,4
13151,1,1,21600.0,1,1,4
13152,1,1,21600.0,1,1,4
13153,1,1,21600.0,1,1,4
13154,1,1,21600.0,1,1,4
13155,1,1,21600.0,1,1,4
13156,2,2,2592.0,1,1,4
13157,1,1,2592.0,1,1,4
13158,2,2,2592.0,1,1,4
13159,2,2,2592.0,1,1,4
13160,1,1,2592.0,1,1,4
13161,1,1,2592.0,1,1,4
13162,1,1,2400.0,1,1,4
13163,1,1,9600.0,1,1,4
13164,1,1,2400.0,1,1,4
13165,1,1,15600.0,1,1,4
13166,1,1,15600.0,1,1,4
13167,1,1,15600.0,1,1,4
13168,1,1,14400.0,1,1,4
13169,1,1,13200.0,1,1,4
13170,1,1,20400.0,1,1,4
13171,1,1,22800.0,1,1,4
13172,1,1,21600.0,1,1,4
13173,1,1,22800.0,1,1,4
13174,1,1,21600.0,1,1,4
13175,1,1,16800.0,1,1,4
13176,1,1,24000.0,1,1,4
13177,1,1,3600.0,1,1,4
13178,1,1,38400.0,1,1,4
13179,1,1,22800.0,1,1,4
13180,1,1,22800.0,1,1,4
13181,1,1,22800.0,1,1,4
13182,1,1,22800.0,1,1,4
13183,1,1,22800.0,1,1,4
13184,1,1,22800.0,1,1,4
13185,1,1,22800.0,1,1,4
13186,1,1,22800.0,1,1,4
13187,1,1,22800.0,1,1,4
13188,1,1,22800.0,1,1,4
13189,1,1,22800.0,1,1,4
13190,1,1,22800.0,1,1,4
13191,1,1,22800.0,1,1,4
13192,1,1,22800.0,1,1,4
13193,1,1,22800.0,1,1,4
13194,1,1,22800.0,1,1,4
13195,2,2,2736.0,1,1,4
13196,1,1,2736.0,1,1,4
13197,2,2,2736.0,1,1,4
13198,2,2,2736.0,1,1,4
13199,2,2,2736.0,1,1,4
13200,2,2,2736.0,1,1,4
13201,2,2,2736.0,1,1,4
13202,2,2,2736.0,1,1,4
13203,3,3,2736.0,1,1,4
13204,2,2,2736.0,1,1,4
13205,1,1,2736.0,1,1,4
13206,2,2,2736.0,1,1,4
13207,1,1,1200.0,1,1,4
13208,1,1,1200.0,1,1,4
13209,1,1,1200.0,1,1,4
13210,2,2,1200.0,1,1,4
13211,1,1,1200.0,1,1,4
13212,2,2,1200.0,1,1,4
13213,2,2,1200.0,1,1,4
13214,1,1,1200.0,1,1,4
13215,1,1,1200.0,1,1,4
13216,2,2,1200.0,1,1,4
13217,1,1,1200.0,1,1,4
13218,2,2,1200.0,1,1,4
13219,2,2,1200.0,1,1,4
13220,1,1,1200.0,1,1,4
13221,1,1,1200.0,1,1,4
13222,1,1,1200.0,1,1,4
13223,1,1,1200.0,1,1,4
13224,1,1,1200.0,1,1,4
13225,1,1,1200.0,1,1,4
13226,1,1,1200.0,1,1,4
13227,2,2,1200.0,1,1,4
13228,1,1,1200.0,1,1,4
13229,2,2,1200.0,1,1,4
13230,1,1,1200.0,1,1,4
13231,1,1,1200.0,1,1,4
13232,1,1,1200.0,1,1,4
13233,1,1,1200.0,1,1,4
13234,1,1,1200.0,1,1,4
13235,2,2,1200.0,1,1,4
13236,2,2,1200.0,1,1,4
13237,1,1,1200.0,1,1,4
13238,1,1,1200.0,1,1,4
13239,1,1,1200.0,1,1,4
13240,1,1,1200.0,1,1,4
13241,1,1,1200.0,1,1,4
13242,1,1,1200.0,1,1,4
13243,1,1,18000.0,1,1,4
13244,1,1,18000.0,1,1,4
13245,1,1,18000.0,1,1,4
13246,1,1,21600.0,1,1,4
13247,1,1,15600.0,1,1,4
13248,1,1,20400.0,1,1,4
13249,1,1,6000.0,1,1,4
13250,1,1,2400.0,1,1,4
13251,1,1,2400.0,1,1,4
13252,1,1,18000.0,1,1,4
13253,1,1,19200.0,1,1,4
13254,1,1,20400.0,1,1,4
13255,1,1,8400.0,1,1,4
13256,1,1,2400.0,1,1,4
13257,1,1,16800.0,1,1,4
13258,1,1,22800.0,1,1,4
13259,1,1,24000.0,1,1,4
13260,1,1,20400.0,1,1,4
13261,1,1,12000.0,1,1,4
13262,1,1,24000.0,1,1,4
13263,1,1,24000.0,1,1,4
13264,1,1,24000.0,1,1,4
13265,1,1,24000.0,1,1,4
13266,1,1,24000.0,1,1,4
13267,1,1,24000.0,1,1,4
13268,1,1,24000.0,1,1,4
13269,1,1,24000.0,1,1,4
13270,1,1,24000.0,1,1,4
13271,1,1,24000.0,1,1,4
13272,1,1,24000.0,1,1,4
13273,1,1,24000.0,1,1,4
13274,1,1,24000.0,1,1,4
13275,1,1,24000.0,1,1,4
13276,1,1,24000.0,1,1,4
13277,2,2,2880.0,1,1,4
13278,2,2,2880.0,1,1,4
13279,2,2,2880.0,1,1,4
13280,2,2,2880.0,1,1,4
13281,2,2,2880.0,1,1,4
13282,2,2,2880.0,1,1,4
13283,1,1,2880.0,1,1,4
13284,1,1,21600.0,1,1,4
13285,1,1,7200.0,1,1,4
13286,1,1,24000.0,1,1,4
13287,1,1,25200.0,1,1,4
13288,1,1,21600.0,1,1,4
13289,1,1,1200.0,1,1,4
13290,1,1,16800.0,1,1,4
13291,1,1,21600.0,1,1,4
13292,1,1,9600.0,1,1,4
13293,1,1,22800.0,1,1,4
13294,1,1,26400.0,1,1,4
13295,1,1,22800.0,1,1,4
13296,1,1,14400.0,1,1,4
13297,1,1,24000.0,1,1,4
13298,1,1,21600.0,1,1,4
13299,1,1,21600.0,1,1,4
13300,1,1,21600.0,1,1,4
13301,1,1,19200.0,1,1,4
13302,1,1,16800.0,1,1,4
13303,1,1,9600.0,1,1,4
13304,1,1,20400.0,1,1,4
13305,1,1,25200.0,1,1,4
13306,1,1,25200.0,1,1,4
13307,1,1,25200.0,1,1,4
13308,1,1,25200.0,1,1,4
13309,1,1,25200.0,1,1,4
13310,1,1,25200.0,1,1,4
13311,1,1,25200.0,1,1,4
13312,2,2,3024.0,1,1,4
13313,2,2,3024.0,1,1,4
13314,2,2,3024.0,1,1,4
13315,2,2,3024.0,1,1,4
13316,2,2,3024.0,1,1,4
13317,2,2,3024.0,1,1,4
13318,2,2,3024.0,1,1,4
13319,1,1,3024.0,1,1,4
13320,2,2,3024.0,1,1,4
13321,1,1,26400.0,1,1,4
13322,1,1,19200.0,1,1,4
13323,1,1,12000.0,1,1,4
13324,2,2,3024.0,1,1,4
13325,1,1,3600.0,1,1,4
13326,1,1,19200.0,1,1,4
13327,1,1,21600.0,1,1,4
13328,1,1,22800.0,1,1,4
13329,1,1,26400.0,1,1,4
13330,1,1,26400.0,1,1,4
13331,1,1,26400.0,1,1,4
13332,1,1,26400.0,1,1,4
13333,1,1,26400.0,1,1,4
13334,1,1,26400.0,1,1,4
13335,1,1,3168.0,1,1,4
13336,2,2,3168.0,1,1,4
13337,2,2,3168.0,1,1,4
13338,2,2,3168.0,1,1,4
13339,1,1,3168.0,1,1,4
13340,1,1,3168.0,1,1,4
13341,2,2,3168.0,1,1,4
13342,1,1,3168.0,1,1,4
13343,1,1,16800.0,1,1,4
13344,1,1,24000.0,1,1,4
13345,1,1,27600.0,1,1,4
13346,1,1,26400.0,1,1,4
13347,1,1,12960.0,1,1,4
13348,1,1,26400.0,1,1,4
13349,1,1,27600.0,1,1,4
13350,1,1,27600.0,1,1,4
13351,1,1,27600.0,1,1,4
13352,2,2,3312.0,1,1,4
13353,2,2,3312.0,1,1,4
13354,2,2,3312.0,1,1,4
13355,1,1,3312.0,1,1,4
13356,2,2,3312.0,1,1,4
13357,1,1,26400.0,1,1,4
13358,1,1,27600.0,1,1,4
13359,1,1,27600.0,1,1,4
13360,1,1,25200.0,1,1,4
13361,1,1,28800.0,1,1,4
13362,2,2,3312.0,1,1,4
13363,1,1,14400.0,1,1,4
13364,1,1,25200.0,1,1,4
13365,1,1,28800.0,1,1,4
13366,1,1,28800.0,1,1,4
13367,3,3,28800.0,1,1,4
13368,1,1,28800.0,1,1,4
13369,1,1,28800.0,1,1,4
13370,1,1,28800.0,1,1,4
13371,2,2,3456.0,1,1,4
13372,2,2,3456.0,1,1,4
13373,2,2,3456.0,1,1,4
13374,2,2,3456.0,1,1,4
13375,1,1,3456.0,1,1,4
13376,2,2,3456.0,1,1,4
13377,2,2,3456.0,1,1,4
13378,2,2,3456.0,1,1,4
13379,2,2,3456.0,1,1,4
13380,2,2,3456.0,1,1,4
13381,2,2,3456.0,1,1,4
13382,2,2,3456.0,1,1,4
13383,1,1,19200.0,1,1,4
13384,1,1,24000.0,1,1,4
13385,2,2,2880.0,1,1,4
13386,1,1,16800.0,1,1,4
13387,2,2,2160.0,1,1,4
13388,1,1,3600.0,1,1,4
13389,1,1,26400.0,1,1,4
13390,1,1,21600.0,1,1,4
13391,1,1,27600.0,1,1,4
13392,1,1,30000.0,1,1,4
13393,1,1,30000.0,1,1,4
13394,1,1,30000.0,1,1,4
13395,2,2,3600.0,1,1,4
13396,2,2,3600.0,1,1,4
13397,1,1,3600.0,1,1,4
13398,2,2,3600.0,1,1,4
13399,2,2,3600.0,1,1,4
13400,2,2,3600.0,1,1,4
13401,2,2,3600.0,1,1,4
13402,2,2,3600.0,1,1,4
13403,1,1,12000.0,1,1,4
13404,1,1,26400.0,1,1,4
13405,1,1,15600.0,1,1,4
13406,1,1,28800.0,1,1,4
13407,1,1,20400.0,1,1,4
13408,1,1,28800.0,1,1,4
13409,1,1,28800.0,1,1,4
13410,1,1,31200.0,1,1,4
13411,1,1,31200.0,1,1,4
13412,3,3,3744.0,1,1,4
13413,2,2,3744.0,1,1,4
13414,2,2,3744.0,1,1,4
13415,2,2,3744.0,1,1,4
13416,2,2,3744.0,1,1,4
13417,1,1,3744.0,1,1,4
13418,1,1,26400.0,1,1,4
13419,1,1,25200.0,1,1,4
13420,1,1,27600.0,1,1,4
13421,2,2,3888.0,1,1,4
13422,1,1,28800.0,1,1,4
13423,1,1,31200.0,1,1,4
13424,1,1,3600.0,1,1,4
13425,1,1,31200.0,1,1,4
13426,2,2,6969.6,1,1,4
13427,1,1,32400.0,1,1,4
13428,1,1,32400.0,1,1,4
13429,1,1,32400.0,1,1,4
13430,1,1,32400.0,1,1,4
13431,1,1,3888.0,1,1,4
13432,1,1,3888.0,1,1,4
13433,2,2,3888.0,1,1,4
13434,1,1,3888.0,1,1,4
13435,2,2,3888.0,1,1,4
13436,1,1,3888.0,1,1,4
13437,1,1,3888.0,1,1,4
13438,2,2,3888.0,1,1,4
13439,2,2,3888.0,1,1,4
13440,2,2,3888.0,1,1,4
13441,3,3,3888.0,1,1,4
13442,2,2,3888.0,1,1,4
13443,2,2,3888.0,1,1,4
13444,2,2,3888.0,1,1,4
13445,1,1,3888.0,1,1,4
13446,1,1,3888.0,1,1,4
13447,1,1,33600.0,1,1,4
13448,1,1,20400.0,1,1,4
13449,2,2,3744.0,1,1,4
13450,1,1,4800.0,1,1,4
13451,1,1,15600.0,1,1,4
13452,1,1,25200.0,1,1,4
13453,1,1,14400.0,1,1,4
13454,1,1,30000.0,1,1,4
13455,1,1,33600.0,1,1,4
13456,1,1,33600.0,1,1,4
13457,1,1,33600.0,1,1,4
13458,1,1,4032.0,1,1,4
13459,2,2,4032.0,1,1,4
13460,2,2,4032.0,1,1,4
13461,1,1,4032.0,1,1,4
13462,2,2,4032.0,1,1,4
13463,2,2,4032.0,1,1,4
13464,1,1,4032.0,1,1,4
13465,1,1,30000.0,1,1,4
13466,1,1,34800.0,1,1,4
13467,1,1,4800.0,1,1,4
13468,1,1,3600.0,1,1,4
13469,1,1,27600.0,1,1,4
13470,1,1,30000.0,1,1,4
13471,1,1,27600.0,1,1,4
13472,2,2,4032.0,1,1,4
13473,1,1,14400.0,1,1,4
13474,1,1,7400.448,1,1,4
13475,1,1,34800.0,1,1,4
13476,1,1,34800.0,1,1,4
13477,1,1,34800.0,1,1,4
13478,1,1,34800.0,1,1,4
13479,1,1,34800.0,1,1,4
13480,2,2,4176.0,1,1,4
13481,2,2,4176.0,1,1,4
13482,2,2,4176.0,1,1,4
13483,1,1,4176.0,1,1,4
13484,2,2,4176.0,1,1,4
13485,2,2,4176.0,1,1,4
13486,2,2,4176.0,1,1,4
13487,2,2,4176.0,1,1,4
13488,2,2,4176.0,1,1,4
13489,2,2,4176.0,1,1,4
13490,1,1,4176.0,1,1,4
13491,1,1,2400.0,1,1,4
13492,1,1,2400.0,1,1,4
13493,1,1,2400.0,1,1,4
13494,3,3,2400.0,1,1,4
13495,1,1,2400.0,1,1,4
13496,1,1,2400.0,1,1,4
13497,1,1,2400.0,1,1,4
13498,1,1,2400.0,1,1,4
13499,1,1,2400.0,1,1,4
13500,2,2,2400.0,1,1,4
13501,1,1,2400.0,1,1,4
13502,1,1,2400.0,1,1,4
13503,1,1,2400.0,1,1,4
13504,1,1,2400.0,1,1,4
13505,1,1,2400.0,1,1,4
13506,1,1,2400.0,1,1,4
13507,1,1,2400.0,1,1,4
13508,1,1,2400.0,1,1,4
13509,1,1,2400.0,1,1,4
13510,1,1,2400.0,1,1,4
13511,1,1,2400.0,1,1,4
13512,1,1,2400.0,1,1,4
13513,1,1,2400.0,1,1,4
13514,1,1,2400.0,1,1,4
13515,1,1,2400.0,1,1,4
13516,1,1,2400.0,1,1,4
13517,1,1,2400.0,1,1,4
13518,1,1,2400.0,1,1,4
13519,1,1,2400.0,1,1,4
13520,1,1,2400.0,1,1,4
13521,1,1,2400.0,1,1,4
13522,1,1,2400.0,1,1,4
13523,1,1,2400.0,1,1,4
13524,1,1,2400.0,1,1,4
13525,3,3,288.0,1,1,4
13526,1,1,3600.0,1,1,4
13527,1,1,2400.0,1,1,4
13528,1,1,3600.0,1,1,4
13529,1,1,4800.0,1,1,4
13530,1,1,3600.0,1,1,4
13531,1,1,2400.0,1,1,4
13532,1,1,31200.0,1,1,4
13533,1,1,3600.0,1,1,4
13534,2,2,4320.0,1,1,4
13535,1,1,31200.0,1,1,4
13536,1,1,36000.0,1,1,4
13537,1,1,36000.0,1,1,4
13538,2,2,4320.0,1,1,4
13539,2,2,4320.0,1,1,4
13540,2,2,4320.0,1,1,4
13541,1,1,4320.0,1,1,4
13542,1,1,4320.0,1,1,4
13543,2,2,4320.0,1,1,4
13544,2,2,4320.0,1,1,4
13545,1,1,4320.0,1,1,4
13546,1,1,4320.0,1,1,4
13547,1,1,28800.0,1,1,4
13548,2,2,4320.0,1,1,4
13549,1,1,27600.0,1,1,4
13550,1,1,25200.0,1,1,4
13551,1,1,30000.0,1,1,4
13552,1,1,37200.0,1,1,4
13553,2,2,4464.0,1,1,4
13554,1,1,4464.0,1,1,4
13555,1,1,4464.0,1,1,4
13556,1,1,4464.0,1,1,4
13557,2,2,4464.0,1,1,4
13558,1,1,4464.0,1,1,4
13559,1,1,4464.0,1,1,4
13560,1,1,27600.0,1,1,4
13561,1,1,27600.0,1,1,4
13562,1,1,16800.0,1,1,4
13563,1,1,37200.0,1,1,4
13564,1,1,4752.0,1,1,4
13565,1,1,38400.0,1,1,4
13566,1,1,38400.0,1,1,4
13567,1,1,38400.0,1,1,4
13568,1,1,38400.0,1,1,4
13569,1,1,31200.0,1,1,4
13570,1,1,33600.0,1,1,4
13571,1,1,38400.0,1,1,4
13572,1,1,39600.0,1,1,4
13573,1,1,39600.0,1,1,4
13574,1,1,39600.0,1,1,4
13575,2,2,4752.0,1,1,4
13576,1,1,4752.0,1,1,4
13577,2,2,4752.0,1,1,4
13578,2,2,4752.0,1,1,4
13579,2,2,4752.0,1,1,4
13580,2,2,4752.0,1,1,4
13581,2,2,4752.0,1,1,4
13582,1,1,31200.0,1,1,4
13583,2,2,4608.0,1,1,4
13584,2,2,4896.0,1,1,4
13585,2,2,4896.0,1,1,4
13586,2,2,4896.0,1,1,4
13587,1,1,4896.0,1,1,4
13588,2,2,4896.0,1,1,4
13589,2,2,4896.0,1,1,4
13590,1,1,4896.0,1,1,4
13591,2,2,4896.0,1,1,4
13592,2,2,4896.0,1,1,4
13593,2,2,4896.0,1,1,4
13594,2,2,4896.0,1,1,4
13595,1,1,4896.0,1,1,4
13596,2,2,4896.0,1,1,4
13597,1,1,4896.0,1,1,4
13598,1,1,42000.0,1,1,4
13599,2,2,5040.0,1,1,4
13600,2,2,5040.0,1,1,4
13601,2,2,5040.0,1,1,4
13602,1,1,42000.0,1,1,4
13603,2,2,5040.0,1,1,4
13604,2,2,5040.0,1,1,4
13605,1,1,5040.0,1,1,4
13606,2,2,5040.0,1,1,4
13607,2,2,5040.0,1,1,4
13608,2,2,5040.0,1,1,4
13609,2,2,5040.0,1,1,4
13610,1,1,43200.0,1,1,4
13611,2,2,5184.0,1,1,4
13612,2,2,5184.0,1,1,4
13613,1,1,5184.0,1,1,4
13614,1,1,5184.0,1,1,4
13615,1,1,28800.0,1,1,4
13616,3,3,5328.0,1,1,4
13617,1,1,5328.0,1,1,4
13618,1,1,4320.0,1,1,4
13619,1,1,37200.0,1,1,4
13620,1,1,42000.0,1,1,4
13621,1,1,36000.0,1,1,4
13622,1,1,31200.0,1,1,4
13623,1,1,45600.0,1,1,4
13624,2,2,5472.0,1,1,4
13625,1,1,5472.0,1,1,4
13626,2,2,5472.0,1,1,4
13627,2,2,5472.0,1,1,4
13628,2,2,5472.0,1,1,4
13629,2,2,5472.0,1,1,4
13630,2,2,5472.0,1,1,4
13631,2,2,5472.0,1,1,4
13632,2,2,5472.0,1,1,4
13633,1,1,5472.0,1,1,4
13634,2,2,5472.0,1,1,4
13635,2,2,5472.0,1,1,4
13636,1,1,5472.0,1,1,4
13637,2,2,5472.0,1,1,4
13638,1,1,5472.0,1,1,4
13639,2,2,5472.0,1,1,4
13640,2,2,5472.0,1,1,4
13641,1,1,5472.0,1,1,4
13642,2,2,5472.0,1,1,4
13643,1,1,43200.0,1,1,4
13644,1,1,44400.0,1,1,4
13645,2,2,2880.0,1,1,4
13646,2,2,5760.0,1,1,4
13647,2,2,3600.0,1,1,4
13648,1,1,42000.0,1,1,4
13649,2,2,5616.0,1,1,4
13650,2,2,5616.0,1,1,4
13651,1,1,5616.0,1,1,4
13652,2,2,5616.0,1,1,4
13653,2,2,5616.0,1,1,4
13654,2,2,5616.0,1,1,4
13655,2,2,5616.0,1,1,4
13656,1,1,5616.0,1,1,4
13657,2,2,5616.0,1,1,4
13658,2,2,5616.0,1,1,4
13659,2,2,5616.0,1,1,4
13660,2,2,5616.0,1,1,4
13661,1,1,5616.0,1,1,4
13662,1,1,5616.0,1,1,4
13663,2,2,5616.0,1,1,4
13664,2,2,5616.0,1,1,4
13665,1,1,3600.0,1,1,4
13666,1,1,3600.0,1,1,4
13667,1,1,3600.0,1,1,4
13668,1,1,3600.0,1,1,4
13669,1,1,3600.0,1,1,4
13670,1,1,3600.0,1,1,4
13671,1,1,3600.0,1,1,4
13672,1,1,3600.0,1,1,4
13673,2,2,3600.0,1,1,4
13674,1,1,3600.0,1,1,4
13675,1,1,3600.0,1,1,4
13676,1,1,3600.0,1,1,4
13677,1,1,3600.0,1,1,4
13678,3,3,3600.0,1,1,4
13679,1,1,3600.0,1,1,4
13680,1,1,3600.0,1,1,4
13681,1,1,3600.0,1,1,4
13682,1,1,3600.0,1,1,4
13683,1,1,3600.0,1,1,4
13684,1,1,3600.0,1,1,4
13685,1,1,3600.0,1,1,4
13686,1,1,3600.0,1,1,4
13687,2,2,3600.0,1,1,4
13688,1,1,3600.0,1,1,4
13689,1,1,3600.0,1,1,4
13690,1,1,3600.0,1,1,4
13691,1,1,3600.0,1,1,4
13692,1,1,3600.0,1,1,4
13693,1,1,3600.0,1,1,4
13694,1,1,3600.0,1,1,4
13695,1,1,3600.0,1,1,4
13696,1,1,3600.0,1,1,4
13697,1,1,3600.0,1,1,4
13698,1,1,3600.0,1,1,4
13699,1,1,3600.0,1,1,4
13700,1,1,3600.0,1,1,4
13701,1,1,3600.0,1,1,4
13702,2,2,3600.0,1,1,4
13703,1,1,2400.0,1,1,4
13704,1,1,4800.0,1,1,4
13705,1,1,2400.0,1,1,4
13706,1,1,2400.0,1,1,4
13707,1,1,4800.0,1,1,4
13708,1,1,3600.0,1,1,4
13709,1,1,18000.0,1,1,4
13710,1,1,4800.0,1,1,4
13711,1,1,4800.0,1,1,4
13712,1,1,4800.0,1,1,4
13713,1,1,4800.0,1,1,4
13714,1,1,6000.0,1,1,4
13715,1,1,6000.0,1,1,4
13716,1,1,4800.0,1,1,4
13717,1,1,4800.0,1,1,4
13718,1,1,2400.0,1,1,4
13719,1,1,4800.0,1,1,4
13720,1,1,45600.0,1,1,4
13721,1,1,44400.0,1,1,4
13722,2,2,4320.0,1,1,4
13723,2,2,5904.0,1,1,4
13724,1,1,48000.0,1,1,4
13725,1,1,5760.0,1,1,4
13726,2,2,5760.0,1,1,4
13727,2,2,5760.0,1,1,4
13728,1,1,5760.0,1,1,4
13729,2,2,5760.0,1,1,4
13730,1,1,5760.0,1,1,4
13731,1,1,46800.0,1,1,4
13732,2,2,5760.0,1,1,4
13733,1,1,45600.0,1,1,4
13734,1,1,19200.0,1,1,4
13735,2,2,5904.0,1,1,4
13736,2,2,5904.0,1,1,4
13737,2,2,5904.0,1,1,4
13738,1,1,27600.0,1,1,4
13739,2,2,5904.0,1,1,4
13740,2,2,1440.0,1,1,4
13741,2,2,5472.0,1,1,4
13742,2,2,5904.0,1,1,4
13743,1,1,6048.0,1,1,4
13744,1,1,6048.0,1,1,4
13745,2,2,6048.0,1,1,4
13746,2,2,6048.0,1,1,4
13747,1,1,6048.0,1,1,4
13748,1,1,13200.0,1,1,4
13749,2,2,5760.0,1,1,4
13750,2,2,4896.0,1,1,4
13751,2,2,6192.0,1,1,4
13752,1,1,6192.0,1,1,4
13753,2,2,6192.0,1,1,4
13754,1,1,6336.0,1,1,4
13755,1,1,6480.0,1,1,4
13756,2,2,6480.0,1,1,4
13757,1,1,6480.0,1,1,4
13758,2,2,6480.0,1,1,4
13759,2,2,6624.0,1,1,4
13760,2,2,5904.0,1,1,4
13761,1,1,1440.0,1,1,4
13762,2,2,6624.0,1,1,4
13763,2,2,6768.0,1,1,4
13764,1,1,6768.0,1,1,4
13765,2,2,380.16,1,1,4
13766,2,2,5040.0,1,1,4
13767,1,1,57600.0,1,1,4
13768,1,1,6912.0,1,1,4
13769,2,2,6912.0,1,1,4
13770,2,2,6912.0,1,1,4
13771,2,2,6912.0,1,1,4
13772,1,1,6912.0,1,1,4
13773,2,2,6912.0,1,1,4
13774,2,2,6912.0,1,1,4
13775,2,2,6912.0,1,1,4
13776,2,2,6912.0,1,1,4
13777,2,2,5760.0,1,1,4
13778,1,1,7056.0,1,1,4
13779,2,2,7056.0,1,1,4
13780,2,2,7056.0,1,1,4
13781,1,1,7056.0,1,1,4
13782,2,2,7056.0,1,1,4
13783,1,1,7056.0,1,1,4
13784,2,2,7056.0,1,1,4
13785,1,1,4800.0,1,1,4
13786,1,1,4800.0,1,1,4
13787,1,1,4800.0,1,1,4
13788,1,1,4800.0,1,1,4
13789,1,1,4800.0,1,1,4
13790,1,1,4800.0,1,1,4
13791,2,2,4800.0,1,1,4
13792,2,2,4800.0,1,1,4
13793,1,1,4800.0,1,1,4
13794,2,2,4800.0,1,1,4
13795,1,1,4800.0,1,1,4
13796,1,1,4800.0,1,1,4
13797,1,1,4800.0,1,1,4
13798,1,1,4800.0,1,1,4
13799,1,1,4800.0,1,1,4
13800,1,1,4800.0,1,1,4
13801,1,1,4800.0,1,1,4
13802,1,1,4800.0,1,1,4
13803,1,1,4800.0,1,1,4
13804,1,1,4800.0,1,1,4
13805,2,2,4800.0,1,1,4
13806,1,1,4800.0,1,1,4
13807,3,3,4800.0,1,1,4
13808,1,1,4800.0,1,1,4
13809,1,1,4800.0,1,1,4
13810,1,1,4800.0,1,1,4
13811,1,1,4800.0,1,1,4
13812,1,1,4800.0,1,1,4
13813,1,1,4800.0,1,1,4
13814,1,1,4800.0,1,1,4
13815,1,1,4800.0,1,1,4
13816,1,1,4800.0,1,1,4
13817,1,1,4800.0,1,1,4
13818,1,1,4800.0,1,1,4
13819,1,1,4800.0,1,1,4
13820,1,1,4800.0,1,1,4
13821,1,1,4800.0,1,1,4
13822,1,1,4800.0,1,1,4
13823,1,1,4800.0,1,1,4
13824,1,1,4800.0,1,1,4
13825,2,2,4800.0,1,1,4
13826,1,1,4800.0,1,1,4
13827,1,1,4800.0,1,1,4
13828,1,1,4800.0,1,1,4
13829,1,1,4800.0,1,1,4
13830,1,1,4800.0,1,1,4
13831,1,1,4800.0,1,1,4
13832,1,1,4800.0,1,1,4
13833,1,1,4800.0,1,1,4
13834,2,2,576.0,1,1,4
13835,1,1,4800.0,1,1,4
13836,1,1,4800.0,1,1,4
13837,1,1,1200.0,1,1,4
13838,1,1,2400.0,1,1,4
13839,1,1,4800.0,1,1,4
13840,2,2,4800.0,1,1,4
13841,1,1,2400.0,1,1,4
13842,1,1,1200.0,1,1,4
13843,1,1,3600.0,1,1,4
13844,1,1,4800.0,1,1,4
13845,1,1,4800.0,1,1,4
13846,1,1,4800.0,1,1,4
13847,1,1,3600.0,1,1,4
13848,1,1,6000.0,1,1,4
13849,1,1,38400.0,1,1,4
13850,1,1,4800.0,1,1,4
13851,1,1,10800.0,1,1,4
13852,1,1,3600.0,1,1,4
13853,1,1,1200.0,1,1,4
13854,1,1,1200.0,1,1,4
13855,1,1,1200.0,1,1,4
13856,1,1,6000.0,1,1,4
13857,1,1,2400.0,1,1,4
13858,1,1,6000.0,1,1,4
13859,1,1,3600.0,1,1,4
13860,2,2,8208.0,1,1,4
13861,1,1,7200.0,1,1,4
13862,2,2,7200.0,1,1,4
13863,2,2,7200.0,1,1,4
13864,2,2,7200.0,1,1,4
13865,1,1,7200.0,1,1,4
13866,2,2,7200.0,1,1,4
13867,2,2,7200.0,1,1,4
13868,1,1,2016.0,1,1,4
13869,2,2,7344.0,1,1,4
13870,2,2,7344.0,1,1,4
13871,2,2,7344.0,1,1,4
13872,2,2,7344.0,1,1,4
13873,2,2,7344.0,1,1,4
13874,2,2,7200.0,1,1,4
13875,2,2,1200.0,1,1,4
13876,2,2,5616.0,1,1,4
13877,2,2,7632.0,1,1,4
13878,1,1,4032.0,1,1,4
13879,1,1,7488.0,1,1,4
13880,2,2,7488.0,1,1,4
13881,2,2,4896.0,1,1,4
13882,2,2,7632.0,1,1,4
13883,2,2,7632.0,1,1,4
13884,1,1,7632.0,1,1,4
13885,1,1,52800.0,1,1,4
13886,1,1,31200.0,1,1,4
13887,1,1,7776.0,1,1,4
13888,2,2,720.0,1,1,4
13889,2,2,7056.0,1,1,4
13890,2,2,7920.0,1,1,4
13891,1,1,18000.0,1,1,4
13892,1,1,22800.0,1,1,4
13893,1,1,8064.0,1,1,4
13894,1,1,8064.0,1,1,4
13895,2,2,8208.0,1,1,4
13896,1,1,2736.0,1,1,4
13897,1,1,5616.0,1,1,4
13898,2,2,4320.0,1,1,4
13899,2,2,8352.0,1,1,4
13900,2,2,8352.0,1,1,4
13901,2,2,8352.0,1,1,4
13902,1,1,8496.0,1,1,4
13903,1,1,6000.0,1,1,4
13904,1,1,6000.0,1,1,4
13905,1,1,6000.0,1,1,4
13906,1,1,6000.0,1,1,4
13907,1,1,6000.0,1,1,4
13908,1,1,6000.0,1,1,4
13909,1,1,6000.0,1,1,4
13910,2,2,6000.0,1,1,4
13911,1,1,6000.0,1,1,4
13912,1,1,6000.0,1,1,4
13913,1,1,6000.0,1,1,4
13914,1,1,6000.0,1,1,4
13915,3,3,6000.0,1,1,4
13916,1,1,6000.0,1,1,4
13917,1,1,6000.0,1,1,4
13918,1,1,6000.0,1,1,4
13919,1,1,6000.0,1,1,4
13920,1,1,6000.0,1,1,4
